ts_code,symbol,name,area,industry,list_date
SZ300255,300255,常山药业,河北,生物制药,20110819
SZ300256,300256,星星科技,江西,元器件,20110819
SZ300257,300257,开山股份,上海,机械基件,20110819
SZ300258,300258,精锻科技,江苏,汽车配件,20110826
SZ300259,300259,新天科技,河南,电器仪表,20110831
SZ300260,300260,新莱应材,江苏,机械基件,20110906
SZ300261,300261,雅本化学,江苏,农药化肥,20110906
SZ300262,300262,巴安水务,上海,水务,20110916
SZ300263,300263,隆华科技,河南,专用机械,20110916
SZ300264,300264,佳创视讯,深圳,软件服务,20110916
SZ300265,300265,通光线缆,江苏,电气设备,20110916
SZ300266,300266,兴源环境,浙江,环境保护,20110927
SZ300267,300267,尔康制药,湖南,化学制药,20110927
SZ300268,300268,*ST佳沃,湖南,农业综合,20110927
SZ300269,300269,联建光电,深圳,元器件,20111012
SZ300270,300270,中威电子,浙江,IT设备,20111012
SZ300271,300271,华宇软件,北京,软件服务,20111026
SZ300272,300272,开能健康,上海,家用电器,20111102
SZ300274,300274,阳光电源,安徽,电气设备,20111102
SZ300275,300275,梅安森,重庆,工程机械,20111102
SZ300276,300276,三丰智能,湖北,专用机械,20111115
SZ300277,300277,海联讯,浙江,软件服务,20111123
SZ300278,300278,华昌达,湖北,专用机械,20111216
SZ300279,300279,和晶科技,江苏,元器件,20111229
SZ300280,300280,紫天科技,福建,广告包装,20111229
SZ300281,300281,金明精机,广东,专用机械,20111229
SZ300282,300282,*ST三盛,北京,文教休闲,20111229
SZ300283,300283,温州宏丰,浙江,电气设备,20120110
SZ300284,300284,苏交科,江苏,建筑工程,20120110
SZ300285,300285,国瓷材料,山东,陶瓷,20120113
SZ300286,300286,安科瑞,上海,电器仪表,20120113
SZ300287,300287,飞利信,北京,软件服务,20120201
SZ300288,300288,朗玛信息,贵州,软件服务,20120216
SZ300289,300289,利德曼,北京,医疗保健,20120216
SZ300290,300290,荣科科技,辽宁,软件服务,20120216
SZ300291,300291,百纳千成,北京,影视音像,20120209
SZ300292,300292,吴通控股,江苏,互联网,20120229
SZ300293,300293,蓝英装备,辽宁,专用机械,20120308
SZ300294,300294,博雅生物,江西,生物制药,20120308
SZ300295,300295,三六五网,江苏,互联网,20120315
SZ300296,300296,利亚德,北京,元器件,20120315
SZ300298,300298,三诺生物,湖南,医疗保健,20120319
SZ300299,300299,富春股份,福建,互联网,20120319
SZ300300,300300,海峡创新,福建,软件服务,20120319
SZ300301,300301,*ST长方,深圳,半导体,20120321
SZ300302,300302,同有科技,北京,软件服务,20120321
SZ300303,300303,聚飞光电,深圳,半导体,20120319
SZ300304,300304,云意电气,江苏,汽车配件,20120321
SZ300305,300305,裕兴股份,江苏,塑料,20120329
SZ300306,300306,远方信息,浙江,电器仪表,20120329
SZ300307,300307,慈星股份,浙江,纺织机械,20120329
SZ300308,300308,中际旭创,山东,通信设备,20120410
SZ300310,300310,宜通世纪,广东,通信设备,20120425
SZ300311,300311,任子行,深圳,软件服务,20120425
SZ300313,300313,*ST天山,新疆,农业综合,20120425
SZ300314,300314,戴维医疗,浙江,医疗保健,20120508
SZ300315,300315,掌趣科技,北京,互联网,20120511
SZ300316,300316,晶盛机电,浙江,专用机械,20120511
SZ300317,300317,珈伟新能,深圳,电气设备,20120511
SZ300318,300318,博晖创新,北京,医疗保健,20120523
SZ300319,300319,麦捷科技,深圳,元器件,20120523
SZ300320,300320,海达股份,江苏,橡胶,20120601
SZ300321,300321,同大股份,山东,塑料,20120523
SZ300322,300322,硕贝德,广东,元器件,20120608
SZ300323,300323,华灿光电,湖北,半导体,20120601
SZ300324,300324,旋极信息,北京,软件服务,20120608
SZ300326,300326,凯利泰,上海,医疗保健,20120613
SZ300327,300327,中颖电子,上海,半导体,20120613
SZ300328,300328,宜安科技,广东,小金属,20120619
SZ300329,300329,海伦钢琴,浙江,文教休闲,20120619
SZ300331,300331,苏大维格,江苏,元器件,20120628
SZ300332,300332,天壕能源,北京,供气供热,20120628
SZ300333,300333,兆日科技,深圳,IT设备,20120628
SZ300334,300334,津膜科技,天津,水务,20120705
SZ300335,300335,迪森股份,广东,供气供热,20120710
SZ300337,300337,银邦股份,江苏,铝,20120718
SZ300338,300338,开元教育,湖南,文教休闲,20120726
SZ300339,300339,润和软件,江苏,软件服务,20120718
SZ300340,300340,科恒股份,广东,电气设备,20120726
SZ300341,300341,麦克奥迪,福建,电气设备,20120726
SZ300342,300342,天银机电,江苏,家用电器,20120726
SZ300343,300343,联创股份,山东,化工原料,20120801
SZ300344,300344,立方数科,安徽,软件服务,20120801
SZ300345,300345,华民股份,湖南,机械基件,20120801
SZ300346,300346,南大光电,江苏,半导体,20120807
SZ300347,300347,泰格医药,浙江,医疗保健,20120817
SZ300348,300348,长亮科技,深圳,软件服务,20120817
SZ300349,300349,金卡智能,浙江,电器仪表,20120817
SZ300350,300350,华鹏飞,深圳,软件服务,20120821
SZ300351,300351,永贵电器,浙江,运输设备,20120920
SZ300352,300352,北信源,北京,软件服务,20120912
SZ300353,300353,东土科技,北京,通信设备,20120927
SZ300354,300354,东华测试,江苏,电器仪表,20120920
SZ300355,300355,蒙草生态,内蒙,环境保护,20120927
SZ300357,300357,我武生物,浙江,生物制药,20140121
SZ300358,300358,楚天科技,湖南,医疗保健,20140121
SZ300359,300359,全通教育,广东,文教休闲,20140121
SZ300360,300360,炬华科技,浙江,电器仪表,20140121
SZ300363,300363,博腾股份,重庆,化学制药,20140129
SZ300364,300364,中文在线,北京,出版业,20150121
SZ300365,300365,恒华科技,北京,软件服务,20140123
SZ300366,300366,创意信息,四川,软件服务,20140127
SZ300368,300368,汇金股份,河北,IT设备,20140123
SZ300369,300369,绿盟科技,北京,软件服务,20140129
SZ300370,300370,安控科技,四川,电器仪表,20140123
SZ300371,300371,汇中股份,河北,电器仪表,20140123
SZ300373,300373,扬杰科技,江苏,半导体,20140123
SZ300374,300374,中铁装配,北京,其他建材,20150319
SZ300375,300375,鹏翎股份,天津,汽车配件,20140127
SZ300376,300376,易事特,广东,电气设备,20140127
SZ300377,300377,赢时胜,深圳,软件服务,20140127
SZ300378,300378,鼎捷软件,上海,软件服务,20140127
SZ300379,300379,东方通,北京,软件服务,20140128
SZ300380,300380,安硕信息,上海,软件服务,20140128
SZ300381,300381,溢多利,广东,化学制药,20140128
SZ300382,300382,斯莱克,江苏,专用机械,20140129
SZ300383,300383,光环新网,北京,软件服务,20140129
SZ300384,300384,三联虹普,北京,建筑工程,20140801
SZ300385,300385,雪浪环境,江苏,环境保护,20140626
SZ300386,300386,飞天诚信,北京,软件服务,20140626
SZ300387,300387,富邦股份,湖北,农药化肥,20140702
SZ300388,300388,节能国祯,安徽,环境保护,20140801
SZ300389,300389,艾比森,深圳,元器件,20140801
SZ300390,300390,天华新能,江苏,电气设备,20140731
SZ300391,300391,长药控股,湖北,中成药,20140801
SZ300393,300393,中来股份,江苏,塑料,20140912
SZ300394,300394,天孚通信,江苏,通信设备,20150217
SZ300395,300395,菲利华,湖北,玻璃,20140910
SZ300396,300396,迪瑞医疗,吉林,医疗保健,20140910
SZ300397,300397,天和防务,陕西,通信设备,20140910
SZ300398,300398,飞凯材料,上海,化工原料,20141009
SZ300399,300399,天利科技,江西,互联网,20141009
SZ300400,300400,劲拓股份,深圳,专用机械,20141010
SZ300401,300401,花园生物,浙江,化学制药,20141009
SZ300402,300402,宝色股份,江苏,专用机械,20141010
SZ300403,300403,汉宇集团,广东,家用电器,20141030
SZ300404,300404,博济医药,广东,医疗保健,20150424
SZ300405,300405,科隆股份,辽宁,化工原料,20141030
SZ300406,300406,九强生物,北京,医疗保健,20141030
SZ300407,300407,凯发电气,天津,电气设备,20141203
SZ300408,300408,三环集团,广东,元器件,20141203
SZ300409,300409,道氏技术,广东,电气设备,20141203
SZ300410,300410,正业科技,广东,电气设备,20141231
SZ300411,300411,金盾股份,浙江,专用机械,20141231
SZ300412,300412,迦南科技,浙江,医疗保健,20141231
SZ300413,300413,芒果超媒,湖南,影视音像,20150121
SZ300414,300414,中光防雷,四川,通信设备,20150513
SZ300415,300415,伊之密,广东,专用机械,20150123
SZ300416,300416,苏试试验,江苏,电器仪表,20150122
SZ300417,300417,南华仪器,广东,电器仪表,20150123
SZ300418,300418,昆仑万维,北京,互联网,20150121
SZ300419,300419,浩丰科技,北京,软件服务,20150122
SZ300420,300420,五洋停车,江苏,机械基件,20150217
SZ300421,300421,力星股份,江苏,机械基件,20150217
SZ300422,300422,博世科,安徽,环境保护,20150217
SZ300423,300423,昇辉科技,山东,电气设备,20150217
SZ300424,300424,航新科技,广东,航空,20150422
SZ300425,300425,中建环能,四川,环境保护,20150216
SZ300426,300426,唐德影视,浙江,影视音像,20150217
SZ300427,300427,*ST红相,福建,电气设备,20150217
SZ300428,300428,立中集团,河北,汽车配件,20150319
SZ300429,300429,强力新材,江苏,化工原料,20150324
SZ300430,300430,诚益通,北京,电器仪表,20150319
SZ300432,300432,富临精工,四川,汽车配件,20150319
SZ300433,300433,蓝思科技,湖南,元器件,20150318
SZ300434,300434,金石亚药,四川,化学制药,20150424
SZ300435,300435,中泰股份,浙江,供气供热,20150326
SZ300436,300436,广生堂,福建,化学制药,20150422
SZ300437,300437,清水源,河南,化工原料,20150423
SZ300438,300438,鹏辉能源,广东,电气设备,20150424
SZ300439,300439,美康生物,浙江,医疗保健,20150422
SZ300440,300440,运达科技,四川,软件服务,20150423
SZ300441,300441,鲍斯股份,浙江,机床制造,20150423
SZ300442,300442,润泽科技,上海,软件服务,20150424
SZ300443,300443,金雷股份,山东,电气设备,20150422
SZ300444,300444,双杰电气,北京,电气设备,20150423
SZ300445,300445,康斯特,北京,电器仪表,20150424
SZ300446,300446,航天智造,河北,化工原料,20150423
SZ300447,300447,全信股份,江苏,电气设备,20150422
SZ300448,300448,浩云科技,广东,软件服务,20150424
SZ300449,300449,汉邦高科,北京,IT设备,20150422
SZ300450,300450,先导智能,江苏,专用机械,20150518
SZ300451,300451,创业慧康,浙江,软件服务,20150514
SZ300452,300452,山河药辅,安徽,化学制药,20150515
SZ300453,300453,三鑫医疗,江西,医疗保健,20150515
SZ300454,300454,深信服,深圳,软件服务,20180516
SZ300455,300455,航天智装,北京,IT设备,20150515
SZ300456,300456,赛微电子,北京,半导体,20150514
SZ300457,300457,赢合科技,深圳,专用机械,20150514
SZ300458,300458,全志科技,广东,半导体,20150515
SZ300459,300459,汤姆猫,浙江,互联网,20150515
SZ300460,300460,惠伦晶体,广东,元器件,20150515
SZ300461,300461,田中精机,浙江,专用机械,20150519
SZ300462,300462,华铭智能,上海,IT设备,20150527
SZ300463,300463,迈克生物,四川,医疗保健,20150528
SZ300464,300464,星徽股份,广东,机械基件,20150610
SZ300465,300465,高伟达,北京,软件服务,20150528
SZ300466,300466,赛摩智能,江苏,电器仪表,20150528
SZ300467,300467,迅游科技,四川,互联网,20150527
SZ300468,300468,四方精创,深圳,软件服务,20150527
SZ300469,300469,信息发展,浙江,软件服务,20150611
SZ300470,300470,中密控股,四川,机械基件,20150612
SZ300471,300471,厚普股份,四川,专用机械,20150611
SZ300472,300472,新元科技,江西,专用机械,20150611
SZ300473,300473,德尔股份,辽宁,汽车配件,20150612
SZ300474,300474,景嘉微,湖南,元器件,20160331
SZ300475,300475,香农芯创,安徽,元器件,20150610
SZ300476,300476,胜宏科技,广东,元器件,20150611
SZ300477,300477,合纵科技,湖南,电气设备,20150610
SZ300478,300478,杭州高新,浙江,塑料,20150610
SZ300479,300479,神思电子,山东,软件服务,20150612
SZ300480,300480,光力科技,河南,专用机械,20150702
SZ300481,300481,濮阳惠成,河南,化工原料,20150630
SZ300482,300482,万孚生物,广东,医疗保健,20150630
SZ300483,300483,首华燃气,上海,石油开采,20150630
SZ300484,300484,蓝海华腾,深圳,电气设备,20160322
SZ300485,300485,赛升药业,北京,生物制药,20150626
SZ300486,300486,东杰智能,山西,专用机械,20150630
SZ300487,300487,蓝晓科技,陕西,化工原料,20150702
SZ300488,300488,恒锋工具,浙江,机械基件,20150701
SZ300489,300489,光智科技,黑龙江,元器件,20150701
SZ300490,300490,华自科技,湖南,电气设备,20151231
SZ300491,300491,通合科技,河北,电气设备,20151231
SZ300492,300492,华图山鼎,四川,建筑工程,20151223
SZ300493,300493,润欣科技,上海,元器件,20151210
SZ300494,300494,盛天网络,湖北,互联网,20151231
SZ300495,300495,*ST美尚,深圳,环境保护,20151222
SZ300496,300496,中科创达,北京,软件服务,20151210
SZ300497,300497,富祥药业,江西,化学制药,20151222
SZ300498,300498,温氏股份,广东,农业综合,20151102
SZ300499,300499,高澜股份,广东,专用机械,20160202
SZ300500,300500,启迪设计,江苏,建筑工程,20160204
SZ300501,300501,海顺新材,上海,广告包装,20160204
SZ300502,300502,新易盛,四川,通信设备,20160303
SZ300503,300503,昊志机电,广东,机床制造,20160309
SZ300504,300504,天邑股份,四川,通信设备,20180330
SZ300505,300505,川金诺,云南,农药化肥,20160315
SZ300506,300506,名家汇,深圳,建筑工程,20160324
SZ300507,300507,苏奥传感,江苏,汽车配件,20160429
SZ300508,300508,维宏股份,上海,软件服务,20160419
SZ300509,300509,新美星,江苏,专用机械,20160425
SZ300510,300510,金冠股份,吉林,电气设备,20160506
SZ300511,300511,雪榕生物,上海,种植业,20160504
SZ300512,300512,中亚股份,浙江,专用机械,20160526
SZ300513,300513,恒实科技,北京,软件服务,20160530
SZ300514,300514,友讯达,深圳,电器仪表,20170426
SZ300515,300515,三德科技,湖南,电器仪表,20160608
SZ300516,300516,久之洋,湖北,电器仪表,20160602
SZ300517,300517,海波重科,湖北,建筑工程,20160719
SZ300518,300518,新迅达,广西,互联网,20160624
SZ300519,300519,新光药业,浙江,中成药,20160624
SZ300520,300520,科大国创,安徽,软件服务,20160708
SZ300521,300521,爱司凯,广东,专用机械,20160705
SZ300522,300522,世名科技,江苏,染料涂料,20160705
SZ300523,300523,辰安科技,北京,软件服务,20160726
SZ300525,300525,博思软件,福建,软件服务,20160726
SZ300527,300527,中船应急,湖北,专用机械,20160805
SZ300528,300528,幸福蓝海,江苏,影视音像,20160808
SZ300529,300529,健帆生物,广东,医疗保健,20160802
SZ300530,300530,领湃科技,湖南,电气设备,20160809
SZ300531,300531,优博讯,深圳,通信设备,20160809
SZ300532,300532,今天国际,深圳,软件服务,20160818
SZ300533,300533,冰川网络,深圳,互联网,20160818
SZ300534,300534,陇神戎发,甘肃,中成药,20160913
SZ300535,300535,达威股份,四川,化工原料,20160812
SZ300536,300536,农尚环境,湖北,建筑工程,20160920
SZ300537,300537,广信材料,江苏,染料涂料,20160830
SZ300538,300538,同益股份,深圳,塑料,20160826
SZ300539,300539,横河精密,浙江,塑料,20160830
SZ300540,300540,蜀道装备,四川,专用机械,20160823
SZ300541,300541,先进数通,北京,软件服务,20160913
SZ300542,300542,新晨科技,北京,软件服务,20160920
SZ300543,300543,朗科智能,深圳,元器件,20160908
